user_id,company_name,email,plan,mrr,status,signup_date,churn_date,churn_reason,payment_failures,country,industry,created_at,account_age_days,acquisition_channel,signup_month
usr_0355,Stokes Solutions Inc,bradmiller@graham.org,pro,399,active,2025-08-21,,,0,US,E-commerce,2025-08-21,242,referral,2025-08
usr_0356,Flores-Acosta,millerangela@nguyen.com,pro,399,active,2025-09-04,,,1,US,Cybersecurity,2025-09-04,228,sales,2025-09
usr_0357,Buchanan Labs,jrodriguez@knight.com,growth,149,active,2026-03-16,,,1,US,Fintech,2026-03-16,35,organic,2026-03
usr_0358,Hart Inc,mikayla56@reyes-washington.org,starter,49,active,2025-12-15,,,0,IN,Healthcare Tech,2025-12-15,126,organic,2025-12
usr_0359,Kennedy Cloud Ltd,joshuathomas@becker.com,starter,49,churned,2025-12-05,2026-04-07,missing_features,2,AU,Fintech,2025-12-05,136,organic,2025-12
usr_0360,Vaughn Ventures Group,reesesamantha@smith-roth.com,starter,49,active,2026-03-09,,,1,US,Fintech,2026-03-09,42,sales,2026-03
usr_0361,Collins Systems,rgarrison@compton.com,growth,149,active,2026-04-15,,,0,US,Healthcare Tech,2026-04-15,5,organic,2026-04
usr_0362,Turner Analytics Group,uschroeder@daniel-jacobs.com,growth,149,active,2025-05-27,,,0,US,SaaS / Software,2025-05-27,328,organic,2025-05
usr_0363,Lopez Ventures Ltd,robinrussell@malone-camacho.com,starter,49,active,2025-11-24,,,0,US,Logistics,2025-11-24,147,organic,2025-11
usr_0364,Robertson Ventures Group,cameronmckinney@taylor-york.org,starter,49,churned,2026-03-24,2026-04-19,missing_features,3,CA,Real Estate Tech,2026-03-24,27,organic,2026-03
usr_0365,Johnson Systems,nancygonzalez@wright.com,growth,149,churned,2026-02-17,2026-04-14,poor_support,1,US,Logistics,2026-02-17,62,organic,2026-02
usr_0366,Bush-Hill,owagner@maldonado.com,enterprise,999,active,2026-02-11,,,0,AU,SaaS / Software,2026-02-11,68,organic,2026-02
usr_0367,Burns AI,ethompson@arnold.com,pro,399,active,2025-09-26,,,0,US,Healthcare Tech,2025-09-26,206,partner,2025-09
usr_0368,"Rivas, Davis and Johnson",martinashley@vincent.com,pro,399,churned,2025-07-03,2025-09-07,switched_competitor,0,IN,Logistics,2025-07-03,291,sales,2025-07
usr_0369,Byrd Analytics Group,denise80@smith.org,starter,49,active,2026-02-21,,,0,AU,Marketing / AdTech,2026-02-21,58,sales,2026-02
usr_0370,Walker PLC,jennifer46@york-stevens.com,pro,399,active,2025-12-11,,,0,US,Real Estate Tech,2025-12-11,130,partner,2025-12
usr_0371,Turner-Meyer,asilva@key.net,pro,399,active,2026-01-07,,,0,GB,Healthcare Tech,2026-01-07,103,sales,2026-01
usr_0372,"Wheeler, Campbell and Cohen",rbrown@nguyen.com,enterprise,999,active,2025-06-25,,,0,US,Healthcare Tech,2025-06-25,299,sales,2025-06
usr_0373,Hernandez and Sons,trujilloleah@powell.com,growth,149,active,2026-03-06,,,0,GB,Fintech,2026-03-06,45,organic,2026-03
usr_0374,Rios Analytics Group,jordan66@doyle-aguilar.org,pro,399,active,2026-03-29,,,0,GB,E-commerce,2026-03-29,22,paid_ads,2026-03
usr_0375,Cabrera Digital Inc,jessica38@glover.net,pro,399,active,2025-05-23,,,0,GB,SaaS / Software,2025-05-23,332,paid_ads,2025-05
usr_0376,Bruce-Pittman,kellyruiz@green.com,starter,49,churned,2025-09-23,2025-10-15,too_expensive,2,CA,SaaS / Software,2025-09-23,209,organic,2025-09
usr_0377,Arroyo Ventures Ltd,destiny35@garner.biz,growth,149,active,2026-01-20,,,2,DE,Cybersecurity,2026-01-20,90,organic,2026-01
usr_0378,French Ventures Inc,nathan94@york-ruiz.org,enterprise,999,active,2026-01-01,,,0,KE,E-commerce,2026-01-01,109,organic,2026-01
usr_0379,Carpenter AI,kennedyjames@dillon.net,starter,49,churned,2025-10-10,2026-02-13,too_expensive,2,US,HR Tech,2025-10-10,192,organic,2025-10
usr_0380,Evans Solutions Group,pittsedward@cooper.info,starter,49,churned,2025-12-19,2026-01-17,switched_competitor,1,US,SaaS / Software,2025-12-19,122,referral,2025-12
usr_0381,Stewart Ltd,kimberlyfreeman@hatfield.info,growth,149,active,2026-02-08,,,0,AU,Education Tech,2026-02-08,71,sales,2026-02
usr_0382,Clark-Ayala,tracygallagher@anderson.biz,starter,49,active,2026-03-24,,,0,US,Real Estate Tech,2026-03-24,27,organic,2026-03
usr_0383,Powell Labs,creyes@gonzalez.com,starter,49,active,2026-04-10,,,0,AU,Marketing / AdTech,2026-04-10,10,partner,2026-04
usr_0384,"Lee, Rhodes and Sims",jeremywiley@anderson-reyes.org,starter,49,active,2026-03-23,,,0,US,SaaS / Software,2026-03-23,28,partner,2026-03
usr_0385,Torres Solutions Group,colonkenneth@bryant-meyer.net,growth,149,active,2025-12-15,,,0,SG,Fintech,2025-12-15,126,organic,2025-12
usr_0386,Morgan Solutions Ltd,matthewvalenzuela@christensen-martin.biz,starter,49,churned,2025-09-05,2025-12-14,too_expensive,3,FR,Marketing / AdTech,2025-09-05,227,referral,2025-09
usr_0387,Perez Ltd,jasonjohnson@jackson.com,enterprise,999,active,2026-02-09,,,0,NL,Marketing / AdTech,2026-02-09,70,organic,2026-02
usr_0388,Mcdowell-Scott,wheelerbrandon@valdez.com,starter,49,active,2026-01-06,,,0,NG,Education Tech,2026-01-06,104,referral,2026-01
usr_0389,Norris Solutions Inc,hwallace@king.com,pro,399,active,2026-03-25,,,0,ZA,SaaS / Software,2026-03-25,26,paid_ads,2026-03
usr_0390,Fisher-Garcia,cindy26@hunt.com,starter,49,active,2026-04-12,,,0,US,Real Estate Tech,2026-04-12,8,partner,2026-04
usr_0391,Wilson-Rodriguez,chelseastrickland@dudley.com,growth,149,active,2026-04-08,,,0,US,Cybersecurity,2026-04-08,12,referral,2026-04
usr_0392,Williams Works,slozano@rivera-smith.com,starter,49,active,2025-05-19,,,0,DE,Real Estate Tech,2025-05-19,336,referral,2025-05
usr_0393,Meadows HQ,fhernandez@jones.com,growth,149,churned,2025-10-13,2026-02-12,poor_support,1,GB,Healthcare Tech,2025-10-13,189,organic,2025-10
usr_0394,Bryant Cloud Ltd,joseph01@sawyer.com,starter,49,churned,2025-12-04,2026-04-10,too_expensive,1,IN,Cybersecurity,2025-12-04,137,referral,2025-12
usr_0395,"Edwards, Rodgers and Davis",smithdevon@jackson.org,growth,149,churned,2025-11-07,2026-01-13,switched_competitor,3,US,Healthcare Tech,2025-11-07,164,referral,2025-11
usr_0396,Johns-Davis,ian66@nelson-cruz.info,growth,149,active,2026-04-19,,,0,US,Education Tech,2026-04-19,1,referral,2026-04
usr_0397,Banks-Robles,andersonjessica@garcia.info,growth,149,active,2025-12-15,,,0,GB,HR Tech,2025-12-15,126,sales,2025-12
usr_0398,Pham Ventures Group,ywhite@carr-huffman.com,pro,399,active,2026-01-13,,,0,CA,Real Estate Tech,2026-01-13,97,referral,2026-01
usr_0399,Knapp-Rodriguez,ealexander@pena-smith.net,enterprise,999,active,2026-02-02,,,0,IN,Marketing / AdTech,2026-02-02,77,organic,2026-02
usr_0400,"Ray, Cunningham and Levine",april91@stanley-wright.com,pro,399,active,2025-12-30,,,0,IN,E-commerce,2025-12-30,111,organic,2025-12
usr_0401,Alvarado Analytics Ltd,jhernandez@brown.info,starter,49,active,2025-12-28,,,0,DE,Healthcare Tech,2025-12-28,113,paid_ads,2025-12
usr_0402,Christian Digital Ltd,charlesvasquez@rivera.com,starter,49,active,2025-12-02,,,0,NG,Real Estate Tech,2025-12-02,139,partner,2025-12
usr_0403,Hunter Digital Group,ppowell@stevens.info,starter,49,churned,2025-08-02,2025-10-23,missing_features,1,AU,E-commerce,2025-08-02,261,sales,2025-08
usr_0404,Gates Group,david70@powell.net,pro,399,active,2026-02-07,,,2,SG,Real Estate Tech,2026-02-07,72,paid_ads,2026-02
usr_0405,"Smith, Davis and Munoz",pamela83@powers.com,pro,399,active,2025-11-27,,,0,CA,Education Tech,2025-11-27,144,organic,2025-11
usr_0406,Velasquez AI,xrivera@greene.info,growth,149,active,2026-02-03,,,0,US,Healthcare Tech,2026-02-03,76,partner,2026-02
usr_0407,Wilson Labs,aaronkelly@brandt.com,growth,149,active,2025-09-16,,,0,GB,HR Tech,2025-09-16,216,paid_ads,2025-09
usr_0408,Williams Digital Group,travisunderwood@griffith.com,pro,399,active,2025-08-06,,,0,US,HR Tech,2025-08-06,257,organic,2025-08
usr_0409,Martinez Labs,ylewis@love.biz,starter,49,churned,2026-02-04,2026-04-05,switched_competitor,1,DE,Logistics,2026-02-04,75,sales,2026-02
usr_0410,House Ltd,bartonshannon@lawrence.com,pro,399,active,2025-09-05,,,0,US,Cybersecurity,2025-09-05,227,paid_ads,2025-09
usr_0411,"Fitzgerald, Tran and Reynolds",xglass@holt.com,starter,49,active,2026-01-07,,,0,AU,Logistics,2026-01-07,103,referral,2026-01
usr_0412,Garcia Solutions Inc,william66@moon.com,pro,399,active,2025-07-12,,,0,US,Logistics,2025-07-12,282,referral,2025-07
usr_0413,Waller IO,iballard@morrison-tanner.net,growth,149,active,2025-08-20,,,0,GB,Real Estate Tech,2025-08-20,243,organic,2025-08
usr_0414,Evans Labs,jennifer83@clark.com,starter,49,active,2026-04-10,,,0,DE,E-commerce,2026-04-10,10,organic,2026-04
usr_0415,Parks Solutions Ltd,tinasantos@gordon.com,starter,49,active,2026-03-12,,,0,AU,Cybersecurity,2026-03-12,39,partner,2026-03
usr_0416,Page Systems,anna99@mckinney.net,growth,149,active,2026-01-14,,,0,GB,Logistics,2026-01-14,96,organic,2026-01
usr_0417,Rich-Henderson,millsanthony@brown.com,starter,49,churned,2025-11-17,2025-12-25,no_longer_needed,2,FR,Fintech,2025-11-17,154,organic,2025-11
usr_0418,Christensen-Martin,frances20@mueller.com,enterprise,999,active,2025-07-29,,,0,GB,Real Estate Tech,2025-07-29,265,referral,2025-07
usr_0419,Garcia-Parrish,juliahoffman@dixon.com,starter,49,active,2026-04-10,,,0,SG,Real Estate Tech,2026-04-10,10,sales,2026-04
usr_0420,"Beck, House and Hughes",tammy00@king.info,starter,49,active,2025-06-15,,,0,GB,Logistics,2025-06-15,309,sales,2025-06
usr_0421,Pruitt Ltd,kari89@parsons.com,growth,149,churned,2026-01-25,2026-02-27,no_longer_needed,2,US,SaaS / Software,2026-01-25,85,paid_ads,2026-01
usr_0422,Cole Labs,lopezglenn@wilson.com,growth,149,active,2026-03-25,,,0,IN,Healthcare Tech,2026-03-25,26,partner,2026-03
usr_0423,Anderson Solutions Group,adam72@hernandez.org,pro,399,active,2026-04-10,,,0,US,E-commerce,2026-04-10,10,organic,2026-04
usr_0424,Ayala Ltd,tracy98@jones-zimmerman.net,growth,149,active,2025-12-17,,,0,SG,Healthcare Tech,2025-12-17,124,paid_ads,2025-12
usr_0425,Krueger PLC,hartmanerik@herrera.com,growth,149,active,2025-08-29,,,0,CA,SaaS / Software,2025-08-29,234,organic,2025-08
usr_0426,Alvarado Solutions Ltd,michael39@wells.com,starter,49,churned,2025-06-06,2025-10-09,too_expensive,0,CA,Logistics,2025-06-06,318,organic,2025-06
usr_0427,Wilson Works,sean99@haley.com,growth,149,active,2026-01-31,,,1,US,HR Tech,2026-01-31,79,sales,2026-01
usr_0428,James Tech,cruzamber@johnson-black.com,starter,49,active,2026-04-09,,,0,NL,HR Tech,2026-04-09,11,paid_ads,2026-04
usr_0429,"Lang, Griffin and Williams",lukemiller@jackson.net,enterprise,999,active,2026-01-18,,,0,DE,Healthcare Tech,2026-01-18,92,paid_ads,2026-01
usr_0430,Sims and Sons,michellecoleman@harris.biz,starter,49,active,2026-03-22,,,0,CA,Healthcare Tech,2026-03-22,29,organic,2026-03
usr_0431,Lucas Cloud Ltd,burgesseric@love-johnson.com,growth,149,active,2026-02-14,,,0,US,HR Tech,2026-02-14,65,partner,2026-02
usr_0432,Thompson LLC,andrewsjeremy@russell-hayes.biz,growth,149,churned,2025-06-21,2025-08-29,too_expensive,1,US,Healthcare Tech,2025-06-21,303,paid_ads,2025-06
usr_0433,Hamilton IO,pricedavid@may.com,starter,49,active,2026-01-27,,,0,NG,Marketing / AdTech,2026-01-27,83,referral,2026-01
usr_0434,"Richards, Haynes and Jones",robertsgina@miller.biz,pro,399,active,2025-07-03,,,0,US,Marketing / AdTech,2025-07-03,291,organic,2025-07
usr_0435,Short Labs,wellsamanda@francis.com,starter,49,active,2025-07-28,,,0,US,Real Estate Tech,2025-07-28,266,referral,2025-07
usr_0436,Choi Systems,kennetheaton@wong.net,pro,399,active,2025-10-17,,,0,NL,Fintech,2025-10-17,185,sales,2025-10
usr_0437,Martinez Inc,fmedina@clark-figueroa.com,growth,149,churned,2025-04-20,2025-08-26,switched_competitor,0,GB,SaaS / Software,2025-04-20,365,sales,2025-04
usr_0438,Lewis IO,eugenewalker@lee-white.org,growth,149,active,2026-01-03,,,0,GB,E-commerce,2026-01-03,107,sales,2026-01
usr_0439,Phelps Cloud Group,enewman@powers-king.com,starter,49,active,2026-03-10,,,0,DE,E-commerce,2026-03-10,41,sales,2026-03
usr_0440,"Carpenter, Lynn and Howard",craigharvey@stewart.com,starter,49,churned,2025-08-26,2025-09-28,too_expensive,2,KE,Cybersecurity,2025-08-26,237,paid_ads,2025-08
usr_0441,Jensen Digital Ltd,heather29@diaz.com,starter,49,churned,2025-10-10,2026-03-27,missing_features,1,NL,Cybersecurity,2025-10-10,192,referral,2025-10
usr_0442,Edwards AI,jenniferdavidson@larsen-taylor.com,starter,49,active,2025-11-01,,,0,US,E-commerce,2025-11-01,170,organic,2025-11
usr_0443,Humphrey Analytics Group,xgriffin@tucker-rodriguez.org,pro,399,active,2025-12-05,,,0,US,Education Tech,2025-12-05,136,paid_ads,2025-12
usr_0444,Wilkinson and Sons,josemercado@luna.net,growth,149,churned,2026-02-05,2026-03-12,too_expensive,2,US,E-commerce,2026-02-05,74,referral,2026-02
usr_0445,"Johnson, Perkins and Sullivan",rebeccaarnold@shannon.com,growth,149,churned,2025-12-08,2026-01-16,poor_support,0,DE,Marketing / AdTech,2025-12-08,133,organic,2025-12
usr_0446,Diaz Labs,patricialawrence@anderson-mason.com,starter,49,churned,2025-11-07,2025-12-08,too_expensive,4,CA,E-commerce,2025-11-07,164,paid_ads,2025-11
usr_0447,Sanders Tech,batesmelanie@sutton.com,starter,49,churned,2025-10-26,2025-12-17,too_expensive,1,KE,Logistics,2025-10-26,176,organic,2025-10
usr_0448,White Works,jillwebb@williams-juarez.com,growth,149,active,2026-03-08,,,1,CA,E-commerce,2026-03-08,43,paid_ads,2026-03
usr_0449,Baker and Sons,barnettapril@hughes-hardin.com,starter,49,active,2026-02-27,,,0,US,Education Tech,2026-02-27,52,paid_ads,2026-02
usr_0450,Hooper LLC,padillaadrienne@davenport-baker.net,enterprise,999,active,2025-10-28,,,0,US,Fintech,2025-10-28,174,sales,2025-10
usr_0451,"Thompson, Valdez and Diaz",blacknicholas@black.com,growth,149,active,2026-04-19,,,0,SG,E-commerce,2026-04-19,1,paid_ads,2026-04
usr_0452,Sparks-Eaton,shawdon@hall.com,growth,149,churned,2025-05-30,2025-10-01,switched_competitor,2,AU,SaaS / Software,2025-05-30,325,partner,2025-05
usr_0453,Lewis Cloud Inc,ericguzman@guerrero.com,growth,149,active,2026-02-19,,,0,US,Education Tech,2026-02-19,60,sales,2026-02
usr_0454,"Wilson, Leonard and Mendoza",deborahjenkins@williams.org,pro,399,active,2026-04-18,,,0,US,Healthcare Tech,2026-04-18,2,paid_ads,2026-04
usr_0455,Taylor PLC,macdonalddylan@scott.net,starter,49,active,2025-12-25,,,0,US,Marketing / AdTech,2025-12-25,116,paid_ads,2025-12
usr_0456,Mullen AI,johnsjessica@valentine-robinson.org,starter,49,active,2026-02-26,,,0,BR,Logistics,2026-02-26,53,organic,2026-02
usr_0457,Haney HQ,ajackson@thomas.org,growth,149,churned,2025-08-21,2025-09-29,poor_support,0,ZA,Logistics,2025-08-21,242,organic,2025-08
usr_0458,Keller Analytics Inc,gary57@garza.com,pro,399,active,2025-08-09,,,0,GB,Healthcare Tech,2025-08-09,254,organic,2025-08
usr_0459,Harris PLC,mserrano@thompson.org,pro,399,active,2025-12-10,,,0,FR,SaaS / Software,2025-12-10,131,organic,2025-12
usr_0460,Rich PLC,davisdonna@ryan.biz,starter,49,churned,2025-05-01,2025-07-02,switched_competitor,2,US,Real Estate Tech,2025-05-01,354,partner,2025-05
usr_0461,Boyd Digital Ltd,nancy86@mays.biz,growth,149,churned,2025-08-08,2025-09-09,too_expensive,1,US,SaaS / Software,2025-08-08,255,organic,2025-08
usr_0462,Chapman-Figueroa,colemanjonathan@kent.com,growth,149,churned,2025-05-07,2025-06-27,switched_competitor,2,US,SaaS / Software,2025-05-07,348,paid_ads,2025-05
usr_0463,"Mcdowell, Ortiz and Lopez",lanedavid@brooks.com,starter,49,active,2026-03-28,,,0,DE,SaaS / Software,2026-03-28,23,partner,2026-03
usr_0464,Cox-Moore,jose86@diaz.com,enterprise,999,active,2025-12-16,,,0,US,Logistics,2025-12-16,125,organic,2025-12
usr_0465,Gutierrez AI,jwhite@webb.biz,starter,49,active,2026-03-21,,,0,GB,Fintech,2026-03-21,30,paid_ads,2026-03
usr_0466,Fitzgerald Ventures Group,adkinssean@avery.com,growth,149,active,2025-08-23,,,1,NG,Cybersecurity,2025-08-23,240,paid_ads,2025-08
usr_0467,"Mendez, Cohen and Williams",aoconnell@morrow.org,growth,149,active,2026-02-12,,,0,IN,Real Estate Tech,2026-02-12,67,organic,2026-02
usr_0468,Graham Works,bakernathan@johnson.org,starter,49,active,2025-11-19,,,0,US,Marketing / AdTech,2025-11-19,152,organic,2025-11
usr_0469,"Meyer, Dawson and Harper",daniellegonzales@jefferson.com,enterprise,999,active,2025-12-09,,,1,US,Marketing / AdTech,2025-12-09,132,organic,2025-12
usr_0470,Lee Analytics Ltd,christinacraig@allen-smith.com,starter,49,churned,2026-02-10,2026-04-07,switched_competitor,1,US,Healthcare Tech,2026-02-10,69,sales,2026-02
usr_0471,Shea Group,elizabeth69@holmes.com,growth,149,active,2025-10-23,,,0,AU,Fintech,2025-10-23,179,organic,2025-10
usr_0472,Dunn Ltd,michael43@mccarty.com,pro,399,active,2025-07-01,,,0,US,Real Estate Tech,2025-07-01,293,organic,2025-07
usr_0473,Green Cloud Ltd,jhunter@gordon.com,growth,149,active,2026-04-06,,,0,US,Education Tech,2026-04-06,14,paid_ads,2026-04
usr_0474,Pratt HQ,nancy94@ramos.com,starter,49,churned,2025-11-25,2025-12-09,switched_competitor,1,GB,E-commerce,2025-11-25,146,organic,2025-11
usr_0475,Ali-Ellis,bmosley@wilson-jones.com,starter,49,active,2026-02-08,,,0,US,Logistics,2026-02-08,71,organic,2026-02
usr_0476,"Haynes, Mcbride and Gutierrez",zachary04@mitchell.com,starter,49,churned,2025-07-15,2025-08-10,too_expensive,2,AU,Education Tech,2025-07-15,279,organic,2025-07
usr_0477,Spencer and Sons,nedwards@adams.com,growth,149,churned,2025-07-14,2025-11-22,too_expensive,1,FR,Logistics,2025-07-14,280,organic,2025-07
usr_0478,Mclaughlin-Young,moniqueclark@conley.com,pro,399,active,2025-11-26,,,0,BR,E-commerce,2025-11-26,145,organic,2025-11
usr_0479,Moore AI,wilsonchristian@vasquez.com,growth,149,active,2026-04-05,,,0,US,SaaS / Software,2026-04-05,15,referral,2026-04
usr_0480,Watson-Stewart,travis84@walker-ray.com,starter,49,active,2025-11-12,,,0,US,Marketing / AdTech,2025-11-12,159,paid_ads,2025-11
usr_0481,"Lloyd, Mendoza and Fernandez",phillip27@wolfe.com,growth,149,churned,2025-10-10,2026-01-30,switched_competitor,2,US,Real Estate Tech,2025-10-10,192,paid_ads,2025-10
usr_0482,Norris Tech,craignicolas@nguyen.com,growth,149,active,2025-05-19,,,0,CA,Education Tech,2025-05-19,336,partner,2025-05
usr_0483,Dunn and Sons,thomas95@white-coleman.biz,pro,399,active,2026-04-02,,,0,CA,Real Estate Tech,2026-04-02,18,organic,2026-04
usr_0484,"Goodwin, Diaz and Morales",iwhite@parks.com,starter,49,active,2025-06-28,,,1,CA,Logistics,2025-06-28,296,referral,2025-06
usr_0485,Peters HQ,zgonzalez@hernandez.info,pro,399,active,2026-03-19,,,0,US,Education Tech,2026-03-19,32,referral,2026-03
usr_0486,Taylor Labs,kristen44@garrison.com,starter,49,churned,2025-05-31,2025-06-17,switched_competitor,2,US,E-commerce,2025-05-31,324,partner,2025-05
usr_0487,Lewis LLC,gcombs@garner-green.com,growth,149,churned,2025-06-29,2025-08-16,missing_features,1,US,Real Estate Tech,2025-06-29,295,organic,2025-06
usr_0488,Castro Solutions Inc,maurice61@dillon-mccarty.com,starter,49,active,2025-12-09,,,0,IN,Marketing / AdTech,2025-12-09,132,organic,2025-12
usr_0489,"Johnston, Banks and Thompson",michael87@griffin.info,growth,149,active,2025-10-17,,,0,US,HR Tech,2025-10-17,185,paid_ads,2025-10
usr_0490,Welch IO,mirandadavidson@fisher-salazar.biz,starter,49,active,2026-03-28,,,0,GB,Marketing / AdTech,2026-03-28,23,organic,2026-03
usr_0491,Miller LLC,lawrencedelgado@adams.info,pro,399,active,2026-01-18,,,0,FR,HR Tech,2026-01-18,92,partner,2026-01
usr_0492,Norman Digital Ltd,julie87@jackson-dickerson.com,pro,399,active,2025-10-29,,,0,DE,SaaS / Software,2025-10-29,173,organic,2025-10
usr_0493,Luna Digital Ltd,shelby13@sanders.com,pro,399,active,2026-01-05,,,0,US,Healthcare Tech,2026-01-05,105,paid_ads,2026-01
usr_0494,Kelley-Johnson,fwarren@baker.com,growth,149,active,2026-02-04,,,0,FR,Real Estate Tech,2026-02-04,75,paid_ads,2026-02
usr_0495,Pena Analytics Inc,pparker@mitchell.com,growth,149,active,2025-12-16,,,0,US,Logistics,2025-12-16,125,organic,2025-12
usr_0496,Johnson LLC,michelle78@dunn-taylor.net,enterprise,999,active,2026-02-05,,,0,US,HR Tech,2026-02-05,74,organic,2026-02
usr_0497,Garza Group,omills@collins.com,starter,49,active,2026-01-28,,,2,GB,SaaS / Software,2026-01-28,82,paid_ads,2026-01
usr_0498,Ramos Ventures Inc,robert24@smith.com,pro,399,active,2026-04-02,,,0,US,E-commerce,2026-04-02,18,sales,2026-04
usr_0499,Mitchell Solutions Inc,wattstravis@evans-cannon.com,enterprise,999,active,2026-02-15,,,0,US,Healthcare Tech,2026-02-15,64,referral,2026-02
usr_0500,"Hall, Smith and Brooks",bkhan@wright-espinoza.biz,growth,149,active,2026-01-27,,,0,GB,Healthcare Tech,2026-01-27,83,organic,2026-01
